wavelength,counts
745.34,1115.50
745.67,1121.82
746.00,1121.12
746.33,1126.27
746.66,1115.50
746.99,1127.67
747.32,1128.37
747.65,1111.52
747.98,1120.88
748.31,1113.16
748.64,1096.31
748.97,1120.65
749.30,1116.44
749.63,1109.41
749.96,1107.54
750.29,1103.80
750.62,1114.80
750.95,1117.84
751.28,1136.33
751.60,1118.31
751.93,1114.56
752.26,1104.97
752.59,1106.14
752.92,1113.86
753.25,1120.65
753.58,1118.78
753.91,1093.97
754.24,1120.18
754.57,1131.65
754.90,1104.97
755.22,1104.03
755.55,1129.07
755.88,1101.22
756.21,1118.78
756.54,1117.61
756.87,1112.46
757.20,1117.37
757.52,1129.78
757.85,1127.44
758.18,1125.56
758.51,1128.14
758.84,1126.27
759.17,1126.97
759.49,1111.05
759.82,1123.93
760.15,1122.75
760.48,1100.52
760.81,1102.63
761.14,1130.01
761.46,1119.01
761.79,1123.22
762.12,1111.29
762.45,1118.31
762.77,1126.27
763.10,1111.29
763.43,1115.50
763.76,1117.14
764.09,1120.88
764.41,1127.67
764.74,1105.67
765.07,1101.22
765.39,1121.12
765.72,1112.22
766.05,1110.35
766.38,1138.20
766.70,1112.92
767.03,1131.88
767.36,1105.20
767.69,1108.24
768.01,1091.86
768.34,1110.35
768.67,1111.05
768.99,1131.65
769.32,1113.63
769.65,1105.67
769.97,1124.16
770.30,1126.27
770.63,1133.05
770.95,1130.01
771.28,1111.52
771.61,1113.86
771.93,1111.99
772.26,1108.71
772.59,1098.18
772.91,1119.71
773.24,1112.69
773.57,1123.46
773.89,1134.46
774.22,1121.58
774.54,1122.99
774.87,1110.58
775.20,1094.43
775.52,1123.22
775.85,1131.41
776.17,1125.33
776.50,1122.29
776.83,1099.58
777.15,1113.16
777.48,1128.84
777.80,1122.52
778.13,1130.71
778.45,1104.50
778.78,1119.71
779.10,1128.14
779.43,1112.46
779.76,1112.69
780.08,1117.14
780.41,1126.50
780.73,1121.35
781.06,1131.65
781.38,1106.14
781.71,1110.35
782.03,1122.99
782.36,1120.41
782.68,1115.50
783.01,1103.80
783.33,1122.29
783.66,1123.22
783.98,1106.37
784.31,1119.24
784.63,1103.80
784.95,1116.20
785.28,1128.14
785.60,1113.86
785.93,1104.26
786.25,1103.80
786.58,1117.14
786.90,1120.18
787.23,1127.90
787.55,1103.09
787.87,1121.82
788.20,1127.67
788.52,1105.44
788.85,1123.69
789.17,1096.54
789.49,1104.73
789.82,1110.12
790.14,1108.24
790.47,1102.63
790.79,1130.48
791.11,1125.33
791.44,1125.33
791.76,1123.22
792.09,1104.03
792.41,1129.78
792.73,1108.48
793.06,1120.88
793.38,1137.73
793.70,1108.95
794.03,1136.80
794.35,1120.65
794.67,1106.84
795.00,1122.99
795.32,1099.12
795.64,1104.97
795.96,1132.59
796.29,1124.86
796.61,1122.75
796.93,1112.22
797.26,1105.67
797.58,1124.39
797.90,1129.54
798.22,1119.24
798.55,1119.95
798.87,1121.58
799.19,1125.10
799.52,1120.65
799.84,1115.73
800.16,1093.97
800.48,1121.35
800.80,1111.52
801.13,1104.03
801.45,1127.20
801.77,1114.10
802.09,1118.54
802.42,1113.39
802.74,1118.31
803.06,1122.05
803.38,1141.25
803.70,1130.01
804.03,1108.48
804.35,1125.56
804.67,1124.16
804.99,1113.63
805.31,1125.33
805.63,1119.48
805.96,1115.73
806.28,1130.48
806.60,1094.67
806.92,1112.46
807.24,1102.86
807.56,1108.24
807.88,1140.78
808.21,1123.46
808.53,1112.92
808.85,1120.41
809.17,1139.37
809.49,1129.07
809.81,1114.10
810.13,1105.67
810.45,1125.10
810.77,1096.78
811.10,1136.10
811.42,1120.65
811.74,1112.46
812.06,1123.69
812.38,1135.63
812.70,1131.65
813.02,1100.29
813.34,1131.88
813.66,1112.46
813.98,1131.18
814.30,1120.18
