wavelength,counts
825.80,802.80
826.12,826.21
826.44,793.44
826.76,798.12
827.08,837.91
827.40,830.89
827.71,720.89
828.03,753.65
828.35,812.17
828.67,798.12
828.99,828.55
829.30,807.48
829.62,765.36
829.94,816.85
830.26,781.74
830.58,842.59
830.89,807.48
831.21,802.80
831.53,718.54
831.85,840.25
832.17,795.78
832.48,844.93
832.80,795.78
833.12,851.96
833.44,788.76
833.75,777.06
834.07,833.23
834.39,748.97
834.71,753.65
835.02,805.14
835.34,795.78
835.66,917.49
835.97,800.46
836.29,833.23
836.61,767.70
836.93,784.08
837.24,772.38
837.56,800.46
837.88,830.89
838.19,821.53
838.51,802.80
838.83,863.66
839.14,805.14
839.46,807.48
839.78,868.34
840.09,840.25
840.41,793.44
840.73,837.91
841.04,772.38
841.36,828.55
841.67,795.78
841.99,793.44
842.31,758.33
842.62,830.89
842.94,788.76
843.25,819.19
843.57,791.10
843.89,861.32
844.20,777.06
844.52,830.89
844.83,847.27
845.15,793.44
845.47,826.21
845.78,802.80
846.10,800.46
846.41,751.31
846.73,788.76
847.04,751.31
847.36,802.80
847.67,746.63
847.99,753.65
848.30,770.04
848.62,748.97
848.93,791.10
849.25,788.76
849.56,751.31
849.88,758.33
850.19,781.74
850.51,786.42
850.82,760.67
851.14,793.44
851.45,800.46
851.77,795.78
852.08,819.19
852.40,826.21
852.71,826.21
853.03,875.36
853.34,828.55
853.66,758.33
853.97,800.46
854.28,805.14
854.60,763.01
854.91,784.08
855.23,847.27
855.54,840.25
855.86,830.89
856.17,814.51
856.48,791.10
856.80,837.91
857.11,856.64
857.42,819.19
857.74,819.19
858.05,873.02
858.37,784.08
858.68,821.53
858.99,727.91
859.31,798.12
859.62,833.23
859.93,800.46
860.25,777.06
860.56,840.25
860.87,784.08
861.19,784.08
861.50,795.78
861.81,795.78
862.13,858.98
862.44,830.89
862.75,779.40
863.07,819.19
863.38,851.96
863.69,777.06
864.00,802.80
864.32,758.33
864.63,807.48
864.94,814.51
865.25,739.61
865.57,788.76
865.88,807.48
866.19,784.08
866.50,819.19
866.82,772.38
867.13,821.53
867.44,802.80
867.75,833.23
868.07,791.10
868.38,833.23
868.69,842.59
869.00,861.32
869.31,786.42
869.63,870.68
869.94,795.78
870.25,753.65
870.56,826.21
870.87,763.01
871.18,805.14
871.50,795.78
871.81,819.19
872.12,847.27
872.43,851.96
872.74,786.42
873.05,821.53
873.36,786.42
873.68,819.19
873.99,716.20
874.30,786.42
874.61,807.48
874.92,802.80
875.23,805.14
875.54,734.93
875.85,784.08
876.16,730.25
876.47,798.12
876.79,765.36
877.10,795.78
877.41,837.91
877.72,823.87
878.03,765.36
878.34,830.89
878.65,798.12
878.96,774.72
879.27,748.97
879.58,816.85
879.89,770.04
880.20,795.78
880.51,774.72
880.82,828.55
881.13,814.51
881.44,854.30
881.75,816.85
882.06,788.76
882.37,844.93
882.68,760.67
882.99,800.46
883.30,770.04
883.61,812.17
883.92,751.31
884.23,793.44
884.54,734.93
884.85,826.21
885.16,842.59
885.47,770.04
885.78,805.14
886.09,739.61
886.40,765.36
886.70,755.99
887.01,837.91
887.32,781.74
887.63,786.42
887.94,758.33
888.25,758.33
888.56,767.70
888.87,770.04
889.18,812.17
889.48,823.87
889.79,828.55
890.10,823.87
890.41,847.27
890.72,788.76
891.03,786.42
891.34,777.06
891.64,739.61
891.95,781.74
892.26,842.59
892.57,727.91
892.88,802.80
893.19,784.08
893.49,730.25
893.80,814.51
894.11,744.29
894.42,786.42
894.73,767.70
895.03,774.72
895.34,840.25
895.65,737.27
895.96,767.70
896.26,798.12
896.57,777.06
896.88,760.67
897.19,758.33
897.49,779.40
897.80,809.83
898.11,795.78
898.42,837.91
898.72,830.89
899.03,802.80
899.34,781.74
899.64,777.06
899.95,814.51
900.26,814.51
900.57,788.76
900.87,800.46
901.18,779.40
901.49,753.65
901.79,793.44
902.10,767.70
902.41,777.06
902.71,823.87
903.02,763.01
903.33,774.72
903.63,821.53
903.94,795.78
904.24,753.65
904.55,786.42
904.86,805.14
905.16,812.17
905.47,842.59
905.78,760.67
906.08,786.42
906.39,833.23
906.69,786.42
907.00,753.65
907.31,833.23
907.61,774.72
907.92,819.19
908.22,777.06
908.53,763.01
908.83,819.19
909.14,816.85
909.44,781.74
909.75,753.65
910.06,706.84
910.36,781.74
910.67,791.10
910.97,709.18
911.28,767.70
911.58,816.85
911.89,798.12
912.19,791.10
912.50,791.10
912.80,868.34
913.11,760.67
913.41,753.65
913.72,795.78
914.02,788.76
914.32,821.53
914.63,786.42
914.93,748.97
915.24,772.38
915.54,800.46
915.85,823.87
916.15,828.55
916.46,772.38
916.76,770.04
917.06,760.67
917.37,746.63
917.67,821.53
917.98,840.25
918.28,788.76
918.58,758.33
918.89,746.63
919.19,739.61
919.50,770.04
919.80,800.46
920.10,809.83
920.41,753.65
920.71,699.82
921.01,786.42
921.32,774.72
921.62,786.42
921.92,800.46
922.23,807.48
922.53,805.14
922.83,755.99
923.14,812.17
923.44,788.76
923.74,870.68
924.05,816.85
924.35,772.38
924.65,744.29
