wavelength,counts
884.54,801.17
884.85,785.02
885.16,820.36
885.47,799.76
885.78,799.06
886.09,785.25
886.40,788.76
886.70,820.12
887.01,825.04
887.32,800.93
887.63,786.89
887.94,792.74
888.25,794.38
888.56,814.97
888.87,808.66
889.18,779.40
889.48,793.21
889.79,791.10
890.10,782.91
890.41,784.55
890.72,786.19
891.03,811.70
891.34,790.87
891.64,794.14
891.95,794.61
892.26,770.27
892.57,768.87
892.88,769.57
893.19,770.27
893.49,776.12
893.80,796.48
894.11,789.23
894.42,793.44
894.73,790.63
895.03,777.29
895.34,776.59
895.65,778.93
895.96,786.65
896.26,782.44
896.57,766.06
896.88,764.89
897.19,785.72
897.49,805.38
897.80,776.59
898.11,787.36
898.42,785.95
898.72,800.70
899.03,780.57
899.34,789.46
899.64,779.63
899.95,777.06
900.26,773.78
900.57,785.25
900.87,776.82
901.18,781.74
901.49,787.36
901.79,774.02
902.10,789.23
902.41,771.21
902.71,768.16
903.02,788.76
903.33,800.46
903.63,796.72
903.94,791.80
904.24,794.14
904.55,789.23
904.86,753.18
905.16,798.12
905.47,799.76
905.78,785.48
906.08,762.31
906.39,785.48
906.69,785.95
907.00,781.50
907.31,769.33
907.61,813.57
907.92,799.29
908.22,781.74
908.53,786.65
908.83,782.91
909.14,777.76
909.44,788.29
