wavelength,counts
893.49,736.57
893.80,758.80
894.11,746.40
894.42,757.16
894.73,760.21
895.03,740.78
895.34,757.87
895.65,764.18
895.96,748.27
896.26,745.23
896.57,752.01
896.88,742.42
897.19,747.10
897.49,740.78
897.80,737.50
898.11,751.78
898.42,746.63
898.72,765.12
899.03,749.44
899.34,740.31
899.64,741.48
899.95,741.48
900.26,761.38
900.57,750.61
900.87,757.16
901.18,739.14
901.49,737.03
901.79,768.40
902.10,740.08
902.41,743.12
902.71,724.63
903.02,753.89
903.33,757.63
903.63,744.06
903.94,733.06
904.24,752.48
904.55,744.76
904.86,746.40
905.16,748.50
905.47,750.61
905.78,749.67
906.08,749.91
906.39,741.48
906.69,742.65
907.00,757.40
907.31,741.95
907.61,762.08
907.92,747.33
908.22,744.29
908.53,757.63
908.83,740.08
909.14,756.23
909.44,730.25
909.75,753.18
910.06,737.74
910.36,744.52
910.67,751.08
910.97,745.69
911.28,748.97
911.58,738.20
911.89,751.78
912.19,743.35
912.50,749.67
912.80,757.40
913.11,750.14
913.41,739.84
913.72,755.06
914.02,736.33
914.32,727.20
914.63,740.78
914.93,747.33
915.24,751.78
915.54,756.23
915.85,761.38
916.15,748.04
916.46,759.97
916.76,738.44
917.06,737.74
917.37,751.78
