wavelength,counts
782.03,727.44
782.36,712.93
782.68,712.69
783.01,719.95
783.33,711.29
783.66,726.27
783.98,724.63
784.31,698.42
784.63,707.31
784.95,714.80
785.28,725.33
785.60,721.82
785.93,711.76
786.25,712.93
786.58,719.95
786.90,717.14
787.23,720.42
787.55,720.65
787.87,719.95
788.20,718.78
788.52,714.80
788.85,696.08
789.17,714.10
789.49,713.40
789.82,712.23
790.14,716.20
790.47,706.61
790.79,721.35
791.11,724.86
791.44,716.67
791.76,710.12
792.09,721.59
792.41,690.93
792.73,704.27
793.06,716.20
793.38,703.80
793.70,693.27
794.03,725.80
794.35,706.84
794.67,709.88
795.00,729.78
795.32,728.84
795.64,685.31
795.96,719.25
796.29,725.10
796.61,703.10
796.93,716.91
797.26,705.44
797.58,721.35
797.90,708.95
798.22,708.71
798.55,719.95
798.87,709.65
799.19,703.10
799.52,700.52
799.84,696.54
800.16,712.69
800.48,707.78
800.80,719.25
801.13,707.78
801.45,715.97
801.77,721.82
802.09,691.16
802.42,697.48
802.74,715.50
803.06,711.29
803.38,720.65
803.70,697.71
804.03,717.14
804.35,737.97
804.67,705.67
804.99,709.88
805.31,701.69
805.63,714.80
805.96,725.10
806.28,701.93
806.60,712.69
806.92,719.01
807.24,715.03
807.56,701.93
807.88,716.91
808.21,703.80
808.53,734.23
808.85,711.05
809.17,710.35
809.49,707.78
809.81,718.54
810.13,722.76
810.45,716.91
810.77,721.12
811.10,726.97
811.42,718.31
811.74,709.18
812.06,692.80
812.38,713.16
812.70,706.14
813.02,719.01
813.34,721.82
813.66,705.91
813.98,685.07
814.30,725.80
814.62,708.95
814.94,710.12
815.26,711.76
815.58,704.50
815.90,726.74
816.22,697.48
816.54,703.10
816.86,735.16
817.18,723.93
817.50,688.35
817.82,718.54
818.14,707.08
818.46,708.25
818.78,712.93
819.10,706.14
819.42,728.61
819.74,725.10
820.06,712.46
820.38,685.31
820.70,714.57
821.02,722.99
821.34,722.06
821.66,715.97
821.98,708.48
822.29,717.14
822.61,728.61
822.93,700.05
823.25,689.05
823.57,697.01
823.89,720.89
824.21,711.52
824.53,723.46
824.85,714.33
825.17,741.48
825.48,713.86
825.80,706.84
826.12,691.86
826.44,717.14
826.76,714.10
827.08,716.44
827.40,719.48
827.71,729.54
828.03,720.18
828.35,731.89
828.67,738.67
828.99,722.76
829.30,713.86
829.62,709.88
829.94,704.27
830.26,722.52
830.58,723.93
830.89,719.95
831.21,703.57
831.53,721.82
831.85,712.93
832.17,742.89
832.48,721.59
832.80,734.93
833.12,723.46
833.44,744.52
833.75,706.14
834.07,707.31
834.39,734.23
834.71,721.12
835.02,716.67
835.34,714.80
835.66,740.78
835.97,730.25
836.29,712.46
836.61,725.33
836.93,715.03
837.24,716.20
837.56,716.44
837.88,716.91
838.19,732.59
838.51,729.31
838.83,712.23
839.14,727.20
839.46,730.95
839.78,722.99
840.09,727.20
840.41,726.27
840.73,740.55
841.04,731.18
841.36,729.54
841.67,732.12
841.99,734.46
842.31,730.25
842.62,742.42
842.94,720.65
843.25,713.86
843.57,709.18
843.89,721.35
844.20,727.44
844.52,715.27
844.83,704.03
845.15,717.14
845.47,731.42
845.78,722.06
846.10,714.57
846.41,717.61
846.73,727.44
847.04,724.86
847.36,717.84
847.67,725.10
847.99,725.33
848.30,711.52
848.62,748.74
848.93,726.50
849.25,722.99
849.56,718.08
849.88,722.29
850.19,697.95
850.51,706.37
850.82,716.44
851.14,723.46
851.45,725.57
851.77,729.54
852.08,730.48
852.40,700.76
852.71,721.82
853.03,711.52
853.34,727.44
853.66,730.72
853.97,705.20
854.28,717.14
854.60,712.69
854.91,710.35
855.23,721.82
855.54,715.74
855.86,718.54
856.17,717.84
856.48,720.65
856.80,712.93
857.11,733.76
857.42,724.40
857.74,711.05
858.05,703.10
858.37,722.29
858.68,739.14
858.99,716.20
859.31,715.03
859.62,705.20
859.93,706.84
860.25,695.61
860.56,732.59
860.87,708.25
861.19,722.76
861.50,705.20
861.81,723.46
862.13,712.93
862.44,707.78
862.75,697.71
863.07,704.50
863.38,713.16
863.69,709.42
864.00,725.80
864.32,713.40
864.63,701.22
864.94,708.71
865.25,711.05
865.57,699.35
865.88,701.22
866.19,718.31
866.50,713.63
866.82,707.54
867.13,708.95
867.44,709.88
867.75,713.16
868.07,713.63
868.38,714.57
868.69,718.08
869.00,703.10
869.31,706.84
869.63,713.16
869.94,713.63
870.25,726.27
870.56,740.31
870.87,711.76
871.18,698.42
871.50,713.16
871.81,712.23
872.12,721.82
872.43,721.59
872.74,712.23
873.05,734.46
873.36,722.06
873.68,708.25
873.99,721.12
874.30,704.27
874.61,705.91
874.92,714.80
